,id,cwe,cve,ecosystem,package,buggy_version,fixed_version,package_url,advisory_file,repository_url,fixed,buggy,cbuggy,commits
3718,GHSA-jj8r-jw42-mw4w,CWE-22,CVE-2022-4772,Maven,com.github.dgarijo:Widoco,0,None,https://github.com/dgarijo/Widoco,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/12/GHSA-jj8r-jw42-mw4w/GHSA-jj8r-jw42-mw4w.json,NA,NA,NA,,https://github.com/dgarijo/Widoco/commit/f2279b76827f32190adfa9bd5229b7d5a147fa92
3719,GHSA-m82g-fv7v-h64m,CWE-352,CVE-2022-46688,Maven,org.jenkins-ci.plugins:sonar-gerrit,0,378.vf4646d4df087,https://github.com/jenkinsci/sonar-gerrit-plugin,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/12/GHSA-m82g-fv7v-h64m/GHSA-m82g-fv7v-h64m.json,scm:git:ssh://github.com/jenkinsci/${project.artifactId}-plugin.git,NA,NA,,https://github.com/jenkinsci/sonar-gerrit-plugin/commit/f4646d4df0870bd06b76de86309bb38fbd929d54
3720,GHSA-mhxg-2xf7-4xwx,CWE-601,CVE-2022-47500,Maven,org.apache.helix:helix,0.8.0,1.1.0,https://github.com/apache/helix,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/12/GHSA-mhxg-2xf7-4xwx/GHSA-mhxg-2xf7-4xwx.json,https://gitbox.apache.org/repos/asf/helix,1.1.0,1.0.3,,
3721,GHSA-mjmj-j48q-9wg2,CWE-20;CWE-502,CVE-2022-1471,Maven,org.yaml:snakeyaml,0,2.0,https://bitbucket.org/snakeyaml/snakeyaml,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/12/GHSA-mjmj-j48q-9wg2/GHSA-mjmj-j48q-9wg2.json,https://bitbucket.org/snakeyaml/snakeyaml,2.0,1.33,,
3722,GHSA-p46c-m4j7-mjvq,CWE-79,CVE-2022-4350,Maven,net.mingsoft:ms-mcms,0,None,https://github.com/ming-soft/MCMS,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/12/GHSA-p46c-m4j7-mjvq/GHSA-p46c-m4j7-mjvq.json,https://github.com/spring-projects/spring-boot,NA,NA,,
3723,GHSA-p782-4j23-xqcg,CWE-22,CVE-2022-34271,Maven,org.apache.atlas:apache-atlas,0.8.4,2.3.0,https://github.com/apache/atlas,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/12/GHSA-p782-4j23-xqcg/GHSA-p782-4j23-xqcg.json,https://github.com/apache/atlas,2.3.0,release-2.2.0-rc0,release-2.2.0-rc0,https://github.com/apache/atlas/commit/3415913d252597c24c6b5d19d315375a49e64152
3724,GHSA-p86x-75j8-w4xh,CWE-79,CVE-2022-46684,Maven,com.checkmarx.jenkins:checkmarx,0,2022.4.3,https://github.com/jenkinsci/checkmarx-plugin,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/12/GHSA-p86x-75j8-w4xh/GHSA-p86x-75j8-w4xh.json,https://github.com/jenkinsci/checkmarx-plugin,NA,NA,,
3725,GHSA-q2fj-6h62-59m2,,,Maven,io.apiman:apiman-gateway-platforms-vertx,0,3.0.0.Final,https://github.com/apiman/apiman,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/12/GHSA-q2fj-6h62-59m2/GHSA-q2fj-6h62-59m2.json,https://github.com/apiman/apiman,NA,NA,,
3726,GHSA-q5j9-f95w-f4pr,CWE-20,CVE-2022-43484,Maven,org.terasoluna.gfw:terasoluna-gfw-common,0,1.0.1.RELEASE,https://github.com/terasolunaorg/terasoluna-gfw,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/12/GHSA-q5j9-f95w-f4pr/GHSA-q5j9-f95w-f4pr.json,https://github.com/terasolunaorg/terasoluna-gfw,NA,NA,,
3727,GHSA-v93c-cxj5-c398,CWE-601,CVE-2022-46683,Maven,org.jenkins-ci.plugins:google-login,1.4,1.7,https://github.com/jenkinsci/google-login-plugin,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/12/GHSA-v93c-cxj5-c398/GHSA-v93c-cxj5-c398.json,https://github.com/jenkinsci/google-login-plugin,NA,NA,,https://github.com/jenkinsci/google-login-plugin/commit/532d714943ff8ae8dc862427d39a4b78b7f6a375
3728,GHSA-vc39-x7w6-6vj7,CWE-502,CVE-2022-46366,Maven,org.apache.tapestry:tapestry-core,3.0,5.0.1,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/12/GHSA-vc39-x7w6-6vj7/GHSA-vc39-x7w6-6vj7.json,https://git-wip-us.apache.org/repos/asf/tapestry-5,5.0.1,NA,,
3729,GHSA-vp22-232w-h9x8,CWE-79,CVE-2022-4348,Maven,com.ruoyi:ruoyi-common,0,None,https://gitee.com/y_project/RuoYi-Cloud,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/12/GHSA-vp22-232w-h9x8/GHSA-vp22-232w-h9x8.json,NA,NA,NA,,
3730,GHSA-w3x5-427h-wfq6,CWE-94,CVE-2022-46166,Maven,de.codecentric:spring-boot-admin,0,2.6.10,https://github.com/codecentric/spring-boot-admin,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/12/GHSA-w3x5-427h-wfq6/GHSA-w3x5-427h-wfq6.json,https://github.com/codecentric/spring-boot-admin,2.6.10,2.6.9,,https://github.com/codecentric/spring-boot-admin/commit/c14c3ec12533f71f84de9ce3ce5ceb7991975f75
3731,GHSA-w66j-xc7r-m2jv,CWE-90,CVE-2022-45046,Maven,org.apache.camel:camel-ldap,0,3.14.6,https://github.com/apache/camel,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/12/GHSA-w66j-xc7r-m2jv/GHSA-w66j-xc7r-m2jv.json,https://github.com/apache/maven-apache-parent,3.14.6,3.14.5,,
3732,GHSA-w9rv-xmf7-x3gh,CWE-77,CVE-2022-44621,Maven,org.apache.kylin:kylin-server-base,2.0.0,4.0.3,https://github.com/apache/kylin,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/12/GHSA-w9rv-xmf7-x3gh/GHSA-w9rv-xmf7-x3gh.json,https://github.com/apache/kylin,4.0.3,4.0.2,,https://github.com/apache/kylin/pull/2011/commits/418a63c61379d429312972fc94b87994e06b664f;https://github.com/apache/kylin/commit/fd2977e21c51f1afed668f2d9713cf562f2dc42d
3733,GHSA-wgpp-g6v9-7hxp,CWE-611,CVE-2022-46682,Maven,org.jenkins-ci.plugins:plot,0,2.1.12,https://github.com/jenkinsci/plot-plugin,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/12/GHSA-wgpp-g6v9-7hxp/GHSA-wgpp-g6v9-7hxp.json,https://github.com/jenkinsci/plot-plugin,NA,NA,,https://github.com/jenkinsci/plot-plugin/commit/4f7afbe064aab538a242a9984e583e513863e0ac
3734,GHSA-whgh-g24c-3j5q,,CVE-2022-45690,Maven,cn.hutool:hutool-json,0,5.8.11,https://github.com/dromara/hutool,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/12/GHSA-whgh-g24c-3j5q/GHSA-whgh-g24c-3j5q.json,https://github.com/dromara/hutool,5.8.11,5.8.10,,https://github.com/stleary/JSON-java/commit/7a124d857dc8da1165c87fa788e53359a317d0f7
3735,GHSA-wmxm-6wxc-3xqf,CWE-459,CVE-2022-45347,Maven,org.apache.shardingsphere:shardingsphere-proxy,0,5.3.0,https://github.com/pjfanning/shardingsphere,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/12/GHSA-wmxm-6wxc-3xqf/GHSA-wmxm-6wxc-3xqf.json,https://github.com/apache/shardingsphere,5.3.0,5.2.1,,
3736,GHSA-x3qh-53qf-jxq9,CWE-319,CVE-2022-46685,Maven,org.jenkins-ci.plugins:gitea,0,1.4.5,https://github.com/jenkinsci/gitea-plugin,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/12/GHSA-x3qh-53qf-jxq9/GHSA-x3qh-53qf-jxq9.json,NA,NA,NA,,https://github.com/jenkinsci/gitea-plugin/commit/b3b2bd869b91f9f1312bbbbf6128cad2cd86bd8c
3737,GHSA-x3x3-qwjq-8gj4,CWE-918,CVE-2022-46364,Maven,org.apache.cxf:cxf-core,0,3.4.10,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/12/GHSA-x3x3-qwjq-8gj4/GHSA-x3x3-qwjq-8gj4.json,https://gitbox.apache.org/repos/asf/cxf,3.4.10,3.4.9,,
3738,GHSA-2jpx-h8j2-g8m4,,CVE-2023-24425,Maven,com.cloudbees.jenkins.plugins:kubernetes-credentials-provider,0,1.209.v862c6e5fb,https://github.com/jenkinsci/kubernetes-credentials-provider-plugin/,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2023/01/GHSA-2jpx-h8j2-g8m4/GHSA-2jpx-h8j2-g8m4.json,NA,NA,NA,,https://github.com/jenkinsci/kubernetes-credentials-provider-plugin/commit/862c6e5fb1ef65968ebfa399239cbef4fff7afc6
3739,GHSA-2pj2-gchf-wmw7,CWE-346,CVE-2023-22899,Maven,net.lingala.zip4j:zip4j,0,2.11.3,https://github.com/srikanth-lingala/zip4j,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2023/01/GHSA-2pj2-gchf-wmw7/GHSA-2pj2-gchf-wmw7.json,https://github.com/srikanth-lingala/zip4j,2.11.3,2.11.2,,
3740,GHSA-38m2-vr6g-8c94,CWE-79,CVE-2022-46769,Maven,org.apache.sling:org.apache.sling.cms,0,1.1.4,https://github.com/apache/sling-org-apache-sling-app-cms,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2023/01/GHSA-38m2-vr6g-8c94/GHSA-38m2-vr6g-8c94.json,https://github.com/apache/sling-org-apache-sling-app-cms,1.1.4,1.1.2,,
3741,GHSA-3g2g-rcm6-rrq2,CWE-319,CVE-2023-24440,Maven,org.jenkins-ci.plugins:jira-steps,0,None,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2023/01/GHSA-3g2g-rcm6-rrq2/GHSA-3g2g-rcm6-rrq2.json,scm:git:git://github.com/jenkinsci/${project.artifactId}-plugin.git,NA,NA,,
3742,GHSA-3g5w-6pw7-6hrp,CWE-22,CVE-2022-2712,Maven,org.glassfish.main.web:web,5.1.0,7.0.0,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2023/01/GHSA-3g5w-6pw7-6hrp/GHSA-3g5w-6pw7-6hrp.json,https://github.com/eclipse-ee4j/glassfish,7.0.0,6.2.5,,https://github.com/eclipse-ee4j/glassfish/commit/6982a7ca7e7fb9f02276dc12ab61832daf4002bd
3743,GHSA-3ppr-72x5-x67q,CWE-776,CVE-2023-24441,Maven,org.jvnet.hudson.plugins:mstest,0,1.0.1,https://github.com/jenkinsci/mstest-plugin/,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2023/01/GHSA-3ppr-72x5-x67q/GHSA-3ppr-72x5-x67q.json,https://hudson.dev.java.net/source/browse/hudson/hudson/plugins/mstest/tags/mstest-0.1,NA,NA,,https://github.com/jenkinsci/mstest-plugin/commit/f9b9b0cbdf7559fdd8fc4004e5a242f5801daa67
3744,GHSA-3xh5-8hvq-rc8x,CWE-20,CVE-2022-45875,Maven,org.apache.dolphinscheduler:dolphinscheduler,0,3.0.2,https://github.com/apache/dolphinscheduler,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2023/01/GHSA-3xh5-8hvq-rc8x/GHSA-3xh5-8hvq-rc8x.json,https://github.com/apache/dolphinscheduler,3.0.2,3.0.1,,
3745,GHSA-4x65-4fjx-r7m6,CWE-256;CWE-312,CVE-2023-24442,Maven,org.jenkins-ci.plugins:github-pr-coverage-status,0,None,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2023/01/GHSA-4x65-4fjx-r7m6/GHSA-4x65-4fjx-r7m6.json,scm:git:https://github.com/jenkinsci/github-pr-coverage-status-plugin.git,NA,NA,,
3746,GHSA-54w6-vxfh-fw7f,CWE-20,CVE-2023-22465,Maven,org.http4s:http4s-core,0.1.0,0.21.34,https://github.com/http4s/http4s,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2023/01/GHSA-54w6-vxfh-fw7f/GHSA-54w6-vxfh-fw7f.json,NA,NA,NA,,
3747,GHSA-5v8v-gwmw-qw97,CWE-22,CVE-2022-23532,Maven,org.neo4j.procedure:apoc,0,4.3.0.12,https://github.com/neo4j-contrib/neo4j-apoc-procedures,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2023/01/GHSA-5v8v-gwmw-qw97/GHSA-5v8v-gwmw-qw97.json,https://github.com/neo4j-contrib/neo4j-apoc-procedures,4.3.0.12,4.3.0.11,,https://github.com/neo4j-contrib/neo4j-apoc-procedures/commit/01e63ed2d187cd2a8aa1d78bf831ef0fdd69b522
3748,GHSA-5xhh-6xfv-7q42,CWE-352,CVE-2023-24458,Maven,org.jenkins-ci.plugins:bearychat,0,None,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2023/01/GHSA-5xhh-6xfv-7q42/GHSA-5xhh-6xfv-7q42.json,scm:git:ssh://git@github.com/jenkinsci/bearychat-plugin.git,NA,NA,,
3749,GHSA-5xpc-c4xv-7w62,CWE-22,CVE-2023-24449,Maven,org.jvnet.hudson.plugins:pwauth,0,None,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2023/01/GHSA-5xpc-c4xv-7w62/GHSA-5xpc-c4xv-7w62.json,https://svn.java.net/svn/hudson~svn/tags/pwauth-0.4,NA,NA,,
3750,GHSA-65v6-3c9m-hmrp,CWE-434,CVE-2022-47042,Maven,net.mingsoft:ms-mcms,0,5.2.11,https://github.com/ming-soft/MCMS,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2023/01/GHSA-65v6-3c9m-hmrp/GHSA-65v6-3c9m-hmrp.json,https://github.com/spring-projects/spring-boot,5.2.11,5.2.10,,
3751,GHSA-67w4-w877-jv29,CWE-862,CVE-2023-24459,Maven,org.jenkins-ci.plugins:bearychat,0,None,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2023/01/GHSA-67w4-w877-jv29/GHSA-67w4-w877-jv29.json,scm:git:ssh://git@github.com/jenkinsci/bearychat-plugin.git,NA,NA,,
3752,GHSA-685j-36qx-3vp2,CWE-352,CVE-2023-24428,Maven,org.jenkins-ci.plugins:bitbucket-oauth,0,0.13,https://github.com/jenkinsci/bitbucket-oauth-plugin,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2023/01/GHSA-685j-36qx-3vp2/GHSA-685j-36qx-3vp2.json,https://github.com/jenkinsci/bitbucket-oauth-plugin,NA,NA,,https://github.com/jenkinsci/bitbucket-oauth-plugin/commit/a927a8ff2e069afebb97f33f6798033ef4451e4f
3753,GHSA-6c25-cxcc-pmc4,CWE-89,CVE-2023-24163,Maven,cn.hutool:hutool-all,0,None,https://gitee.com/dromara/hutool,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2023/01/GHSA-6c25-cxcc-pmc4/GHSA-6c25-cxcc-pmc4.json,https://github.com/looly/hutool,NA,NA,,
3754,GHSA-6hw7-x86v-wrgf,CWE-256;CWE-312,CVE-2023-24450,Maven,org.jenkins-ci.plugins:view-cloner,0,None,https://github.com/jenkinsci/view-cloner-plugin,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2023/01/GHSA-6hw7-x86v-wrgf/GHSA-6hw7-x86v-wrgf.json,https://github.com/jenkinsci/view-cloner-plugin,NA,NA,,
3755,GHSA-6j27-3xfw-cj2w,CWE-862,CVE-2023-24438,Maven,org.jenkins-ci.plugins:jira-steps,0,None,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2023/01/GHSA-6j27-3xfw-cj2w/GHSA-6j27-3xfw-cj2w.json,scm:git:git://github.com/jenkinsci/${project.artifactId}-plugin.git,NA,NA,,
3756,GHSA-6mjp-2rm6-9g85,CWE-352,CVE-2023-22457,Maven,org.xwiki.contrib:application-ckeditor-ui,0,1.64.3,https://github.com/xwiki-contrib/application-ckeditor,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2023/01/GHSA-6mjp-2rm6-9g85/GHSA-6mjp-2rm6-9g85.json,NA,NA,NA,,https://github.com/xwiki-contrib/application-ckeditor/commit/6b1053164386aefc526df7512bc664918aa6849b
3757,GHSA-6w89-c65w-jx2c,CWE-89,CVE-2022-47105,Maven,org.jeecgframework.boot:jeecg-boot-base-core,0,None,https://github.com/jeecgboot/jeecg-boot,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2023/01/GHSA-6w89-c65w-jx2c/GHSA-6w89-c65w-jx2c.json,NA,NA,NA,,https://github.com/jeecgboot/jeecg-boot/commit/0fc374de4745eac52620eeb8caf6a7b76127529a
3758,GHSA-76qj-9gwh-pvv3,CWE-78,CVE-2023-24422,Maven,org.jenkins-ci.plugins:script-security,0,1229.v4880b,https://github.com/jenkinsci/script-security-plugin,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2023/01/GHSA-76qj-9gwh-pvv3/GHSA-76qj-9gwh-pvv3.json,https://github.com/jenkinsci/script-security-plugin,1229.v4880b,1228.vd93135a_2fb_25,,https://github.com/jenkinsci/script-security-plugin/commit/4880bbe905a6783d80150c8b881d0127430d4a73
3759,GHSA-77cc-w3wm-6whp,CWE-611,CVE-2016-15011,Maven,be.e_contract.dssp:dssp-client,0,1.3.2,https://github.com/e-Contract/dssp,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2023/01/GHSA-77cc-w3wm-6whp/GHSA-77cc-w3wm-6whp.json,NA,NA,NA,,https://github.com/e-Contract/dssp/commit/ec4238349691ec66dd30b416ec6eaab02d722302
3760,GHSA-77h8-5j3h-jcjf,CWE-502,CVE-2023-24162,Maven,cn.hutool:hutool-all,0,None,https://gitee.com/dromara/hutool,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2023/01/GHSA-77h8-5j3h-jcjf/GHSA-77h8-5j3h-jcjf.json,https://github.com/looly/hutool,NA,NA,,
3761,GHSA-7cxr-h8wm-fg4c,CWE-436,CVE-2023-22602,Maven,org.apache.shiro:shiro-root,0,1.11.0,https://github.com/apache/shiro,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2023/01/GHSA-7cxr-h8wm-fg4c/GHSA-7cxr-h8wm-fg4c.json,https://github.com/apache/shiro,1.11.0,1.10.1,,
3762,GHSA-864v-6qj7-62qj,CWE-269;CWE-287,CVE-2023-23612,Maven,org.opensearch:opensearch-security,0,1.3.8,https://github.com/opensearch-project/security,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2023/01/GHSA-864v-6qj7-62qj/GHSA-864v-6qj7-62qj.json,NA,NA,NA,,
3763,GHSA-87rh-wc85-xqvc,CWE-862,CVE-2023-24431,Maven,io.jenkins.plugins:macstadium-orka,0,1.32,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2023/01/GHSA-87rh-wc85-xqvc/GHSA-87rh-wc85-xqvc.json,NA,NA,NA,,
3764,GHSA-8m9f-c5p9-wqch,CWE-94,CVE-2022-25894,Maven,com.bstek.uflo:uflo-core,0,None,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2023/01/GHSA-8m9f-c5p9-wqch/GHSA-8m9f-c5p9-wqch.json,https://github.com/youseries/uflo,NA,NA,,
3765,GHSA-8mmh-h4jh-2g34,CWE-22,CVE-2023-24455,Maven,io.jenkins.plugins:visualexpert,0,None,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2023/01/GHSA-8mmh-h4jh-2g34/GHSA-8mmh-h4jh-2g34.json,NA,NA,NA,,
3766,GHSA-939x-6mwj-96r2,CWE-613,CVE-2023-24426,Maven,org.jenkins-ci.plugins:azure-ad,0,None,https://github.com/jenkinsci/azure-ad-plugin,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2023/01/GHSA-939x-6mwj-96r2/GHSA-939x-6mwj-96r2.json,NA,NA,NA,,
3767,GHSA-95jq-24cr-pgrq,CWE-352,CVE-2023-24423,Maven,com.sonyericsson.hudson.plugins.gerrit:gerrit-trigger,0,2.38.1,https://github.com/jenkinsci/gerrit-trigger-plugin/,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2023/01/GHSA-95jq-24cr-pgrq/GHSA-95jq-24cr-pgrq.json,https://github.com/hudson/gerrit-trigger-plugin,NA,NA,,https://github.com/jenkinsci/gerrit-trigger-plugin/commit/691d76fdf54d659f8585ea3cbc3cce60d9edfec8
3768,GHSA-96jv-c7m6-q43g,CWE-352,CVE-2023-24446,Maven,org.jenkins-ci.plugins:openid,0,None,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2023/01/GHSA-96jv-c7m6-q43g/GHSA-96jv-c7m6-q43g.json,https://github.com/jenkinsci/openid-plugin,NA,NA,,
3769,GHSA-98qc-v8vg-mcx4,CWE-256;CWE-312,CVE-2023-24454,Maven,org.jenkins-ci.plugins:testquality-updater,0,None,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2023/01/GHSA-98qc-v8vg-mcx4/GHSA-98qc-v8vg-mcx4.json,NA,NA,NA,,
3770,GHSA-9963-gmh8-vvm6,CWE-384,CVE-2023-24456,Maven,org.jenkins-ci.plugins:keycloak,0,2.3.1,https://github.com/jenkinsci/keycloak-plugin/,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2023/01/GHSA-9963-gmh8-vvm6/GHSA-9963-gmh8-vvm6.json,scm:git:ssh://github.com/jenkinsci/jenkins-keycloak-plugin.git,NA,NA,,https://github.com/jenkinsci/keycloak-plugin/commit/11ae47695dc7c60f6681214aecde2833e050febb
3771,GHSA-9jwh-qvg7-gr59,CWE-352,CVE-2023-24432,Maven,io.jenkins.plugins:macstadium-orka,0,1.32,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2023/01/GHSA-9jwh-qvg7-gr59/GHSA-9jwh-qvg7-gr59.json,NA,NA,NA,,
3772,GHSA-9wrr-4r9v-26xc,CWE-352,CVE-2023-24457,Maven,org.jenkins-ci.plugins:keycloak,0,2.3.1,https://github.com/jenkinsci/keycloak-plugin/,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2023/01/GHSA-9wrr-4r9v-26xc/GHSA-9wrr-4r9v-26xc.json,scm:git:ssh://github.com/jenkinsci/jenkins-keycloak-plugin.git,NA,NA,,https://github.com/jenkinsci/keycloak-plugin/commit/e48da7b12473510092de6f74db29298171a30b7e
3773,GHSA-ccf4-9hjc-xxc4,CWE-862,CVE-2023-24436,Maven,org.jenkins-ci.plugins:ghprb,0,None,https://github.com/jenkinsci/ghprb-plugin,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2023/01/GHSA-ccf4-9hjc-xxc4/GHSA-ccf4-9hjc-xxc4.json,scm:git:ssh://github.com/jenkinsci/ghprb-plugin.git,NA,NA,,
3774,GHSA-f976-24hc-mjvr,CWE-384,CVE-2023-24444,Maven,org.jenkins-ci.plugins:openid,0,None,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2023/01/GHSA-f976-24hc-mjvr/GHSA-f976-24hc-mjvr.json,https://github.com/jenkinsci/openid-plugin,NA,NA,,
3775,GHSA-fprr-rrm8-4534,CWE-502,CVE-2021-32824,Maven,org.apache.dubbo:dubbo-parent,0,2.6.10,https://github.com/apache/dubbo,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2023/01/GHSA-fprr-rrm8-4534/GHSA-fprr-rrm8-4534.json,https://github.com/apache/dubbo,NA,NA,,
3776,GHSA-g29v-5pwh-wxx4,CWE-256;CWE-312,CVE-2023-24439,Maven,org.jenkins-ci.plugins:jira-steps,0,None,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2023/01/GHSA-g29v-5pwh-wxx4/GHSA-g29v-5pwh-wxx4.json,scm:git:git://github.com/jenkinsci/${project.artifactId}-plugin.git,NA,NA,,
3777,GHSA-g4r8-28fp-f255,CWE-611,CVE-2020-36641,Maven,fr.turri:aXMLRPC,0,1.12.1,https://github.com/gturri/aXMLRPC,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2023/01/GHSA-g4r8-28fp-f255/GHSA-g4r8-28fp-f255.json,https://github.com/gturri/aXMLRPC,1.12.1,1.12.0,,https://github.com/gturri/aXMLRPC/commit/456752ebc1ef4c0db980cb5b01a0b3cd0a9e0bae;https://github.com/gturri/aXMLRPC/commit/ad6615b3ec41353e614f6ea5fdd5b046442a832b
3778,GHSA-g5mj-c26g-vmpm,CWE-611;CWE-776,CVE-2023-24443,Maven,org.jenkins-ci.plugins:TestComplete,0,2.9,https://github.com/jenkinsci/testcomplete-plugin/,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2023/01/GHSA-g5mj-c26g-vmpm/GHSA-g5mj-c26g-vmpm.json,https://github.com/jenkinsci/testcomplete-plugin,NA,NA,,https://github.com/jenkinsci/testcomplete-plugin/commit/971003ea578a090ed9a5b9487acb9d2aa93645d3;https://github.com/jenkinsci/testcomplete-plugin/commit/cfb0fc3cd807cb72c24424cef98ce39710f2e5fb
3779,GHSA-gmhf-37fx-c4q8,CWE-862,CVE-2023-24433,Maven,io.jenkins.plugins:macstadium-orka,0,1.32,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2023/01/GHSA-gmhf-37fx-c4q8/GHSA-gmhf-37fx-c4q8.json,NA,NA,NA,,
3780,GHSA-h452-7996-h45h,CWE-1333,CVE-2022-25901,Maven,org.webjars.npm:cookiejar,0,None,https://github.com/bmeck/node-cookiejar,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2023/01/GHSA-h452-7996-h45h/GHSA-h452-7996-h45h.json,https://github.com/bmeck/node-cookiejar,NA,NA,,https://github.com/bmeck/node-cookiejar/pull/39/commits/eaa00021caf6ae09449dde826108153b578348e5
3781,GHSA-h6w8-52mq-4qxc,CWE-502,CVE-2022-44645,Maven,org.apache.linkis:linkis,0,1.3.1,https://github.com/apache/linkis,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2023/01/GHSA-h6w8-52mq-4qxc/GHSA-h6w8-52mq-4qxc.json,https://github.com/apache/linkis,1.3.1,1.3.0,,
3782,GHSA-h8p8-6378-649p,CWE-611,CVE-2023-24430,Maven,org.jenkins-ci.plugins:semantic-versioning-plugin,0,1.15,https://github.com/jenkinsci/semantic-versioning-plugin/,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2023/01/GHSA-h8p8-6378-649p/GHSA-h8p8-6378-649p.json,https://github.com/jenkinsci/semantic-versioning-plugin,NA,NA,,https://github.com/jenkinsci/semantic-versioning-plugin/commit/8df2fabd7d7396ae29c374914d1357744d3e454f
3783,GHSA-hcvf-pfrm-jxgf,CWE-862,CVE-2023-24451,Maven,org.jenkins-ci.plugins:cisco-spark-notifier-plugin,0,None,https://github.com/jenkinsci/cisco-spark-notifier-plugin,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2023/01/GHSA-hcvf-pfrm-jxgf/GHSA-hcvf-pfrm-jxgf.json,NA,NA,NA,,
3784,GHSA-j94p-hv25-rm5g,,CVE-2022-47551,Maven,io.apiman:apiman-manager-api-rest-impl,1.5.7,3.0.0.Final,https://github.com/apiman/apiman,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2023/01/GHSA-j94p-hv25-rm5g/GHSA-j94p-hv25-rm5g.json,https://github.com/apiman/apiman,3.0.0.Final,2.2.3.Final,,
